EPOCH,NORAD_CAT_ID,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION_DOT,BSTAR,TLE_LINE1,TLE_LINE2
2022-05-21 22:00:00.999936,50803,15.08822761,0.00020640,53.2165,279.0639,32.7294,280.1912,0.00023278,0.00147650000000,1 50803U 22001A   22141.91667824  .00023278  00000-0  14765-2 0  9991,2 50803  53.2165 279.0639 0002064  32.7294 280.1912 15.08822761  1302
2022-05-22 06:00:00.999648,50803,15.08815160,0.00018780,53.2167,277.5659,37.4214,287.0790,0.00022437,0.00142430000000,1 50803U 22001A   22142.25001157  .00022437  00000-0  14243-2 0  9997,2 50803  53.2167 277.5659 0001878  37.4214 287.0790 15.08815160 22224
2022-05-22 14:00:01.000224,50803,15.08832632,0.00020200,53.2168,276.0709,36.3721,299.6966,-0.00045940,-0.00288740000000,1 50803U 22001A   22142.58334491 -.00045940  00000-0 -28874-2 0  9994,2 50803  53.2168 276.0709 0002020  36.3721 299.6966 15.08832632  1309
2022-05-22 22:00:01.999584,50803,15.08821681,0.00020830,53.2164,274.5747,31.9383,315.7684,0.00022763,0.00144440000000,1 50803U 22001A   22142.91668981  .00022763  00000-0  14444-2 0  9999,2 50803  53.2164 274.5747 0002083  31.9383 315.7684 15.08821681  1303
2022-05-22 22:00:01.999584,50803,15.08821681,0.00020830,53.2164,274.5747,31.9383,315.7684,0.00022763,0.00144440000000,1 50803U 22001A   22142.91668981  .00022763  00000-0  14444-2 0  9999,2 50803  53.2164 274.5747 0002083  31.9383 315.7684 15.08821681 22328
2022-05-23 14:00:01.000224,50803,15.08851022,0.00020750,53.2167,271.5819,37.3062,333.5016,-0.00041652,-0.00261330000000,1 50803U 22001A   22143.58334491 -.00041652  00000-0 -26133-2 0  9997,2 50803  53.2167 271.5819 0002075  37.3062 333.5016 15.08851022  1307
2022-05-23 14:00:01.000224,50803,15.08851022,0.00020750,53.2167,271.5819,37.3062,333.5016,-0.00041652,-0.00261330000000,1 50803U 22001A   22143.58334491 -.00041652  00000-0 -26133-2 0  9997,2 50803  53.2167 271.5819 0002075  37.3062 333.5016 15.08851022 22423
2022-05-23 22:00:01.999584,50803,15.08844578,0.00021450,53.2162,270.0854,35.2504,347.2146,0.00009492,0.00061357000000,1 50803U 22001A   22143.91668981  .00009492  00000-0  61357-3 0  9990,2 50803  53.2162 270.0854 0002145  35.2504 347.2146 15.08844578  1305
2022-05-23 22:00:01.999584,50803,15.08844578,0.00021450,53.2162,270.0854,35.2504,347.2146,0.00009492,0.00061357000000,1 50803U 22001A   22143.91668981  .00009492  00000-0  61357-3 0  9990,2 50803  53.2162 270.0854 0002145  35.2504 347.2146 15.08844578 22476
2022-05-24 13:47:57.751872,50803,15.08835564,0.00020370,53.2178,267.1284,34.0894,326.0228,0.00000818,0.00006950500000,1 50803U 22001A   22144.57497398  .00000818  00000-0  69505-4 0  9992,2 50803  53.2178 267.1284 0002037  34.0894 326.0228 15.08835564 21308
2022-05-24 14:00:01.000224,50803,15.08851426,0.00020120,53.2164,267.0928,35.3178,10.2776,-0.00040419,-0.00253490000000,1 50803U 22001A   22144.58334491 -.00040419  00000-0 -25349-2 0  9996,2 50803  53.2164 267.0928 0002012  35.3178  10.2776 15.08851426 22574
2022-05-24 22:00:00.999936,50803,15.08842223,0.00020500,53.2159,265.5962,32.9820,24.2047,-0.00064943,-0.00409910000000,1 50803U 22001A   22144.91667824 -.00064943  00000-0 -40991-2 0  9990,2 50803  53.2159 265.5962 0002050  32.9820  24.2047 15.08842223  1307
2022-05-25 14:00:01.000224,50803,15.08819064,0.00020710,53.2161,262.6037,37.1425,43.1728,-0.00006039,-0.00036186000000,1 50803U 22001A   22145.58334491 -.00006039  00000-0 -36186-3 0  9999,2 50803  53.2161 262.6037 0002071  37.1425  43.1728 15.08819064  1305
2022-05-25 20:00:19.222848,50803,15.08827266,0.00021640,53.2184,261.4779,37.1405,322.9737,-0.00001717,-0.00008980300000,1 50803U 22001A   22145.83355582 -.00001717  00000-0 -89803-4 0  9994,2 50803  53.2184 261.4779 0002164  37.1405 322.9737 15.08827266 21494
2022-05-26 06:00:00.999648,50803,15.08822510,0.00019320,53.2158,259.6092,40.1246,63.3494,0.00051483,0.00323090000000,1 50803U 22001A   22146.25001157  .00051483  00000-0  32309-2 0  9997,2 50803  53.2158 259.6092 0001932  40.1246  63.3494 15.08822510 22822
2022-05-26 13:29:32.313120,50803,15.08840970,0.00022110,53.2184,258.2110,44.8388,315.2783,0.00002675,0.00018613000000,1 50803U 22001A   22146.56217955  .00002675  00000-0  18613-3 0  9998,2 50803  53.2184 258.2110 0002211  44.8388 315.2783 15.08840970 21601
2022-05-26 19:51:04.784544,50803,15.08845480,0.00025580,53.2172,257.0232,30.0865,330.0274,0.00002126,0.00015161000000,1 50803U 22001A   22146.82713871  .00002126  00000-0  15161-3 0  9991,2 50803  53.2172 257.0232 0002558  30.0865 330.0274 15.08845480 21646
2022-05-26 20:00:01.000224,50803,15.08837485,0.00020050,53.2157,256.9923,28.5168,5.2833,0.00023337,0.00147960000000,1 50803U 22001A   22146.83334491  .00023337  00000-0  14796-2 0  9998,2 50803  53.2157 256.9923 0002005  28.5168   5.2833 15.08837485 22918
2022-05-27 14:00:01.000224,50803,15.08838065,0.00021120,53.2162,253.6253,34.7158,115.1819,-0.00000374,-0.00000537530000,1 50803U 22001A   22147.58334491 -.00000374  00000-0 -53753-5 0  9998,2 50803  53.2162 253.6253 0002112  34.7158 115.1819 15.08838065  1301
2022-05-27 14:00:01.000224,50803,15.08838065,0.00021120,53.2162,253.6253,34.7158,115.1819,-0.00000374,-0.00000537530000,1 50803U 22001A   22147.58334491 -.00000374  00000-0 -53753-5 0  9998,2 50803  53.2162 253.6253 0002112  34.7158 115.1819 15.08838065 23024
2022-05-27 22:00:01.999584,50803,15.08871074,0.00020870,53.2162,252.1283,32.5416,129.0085,-0.00033497,-0.00209450000000,1 50803U 22001A   22147.91668981 -.00033497  00000-0 -20945-2 0  9995,2 50803  53.2162 252.1283 0002087  32.5416 129.0085 15.08871074  1308
2022-05-28 14:00:01.000224,50803,15.08851960,0.00021430,53.2166,249.1362,31.3123,153.4005,-0.00005302,-0.00031513000000,1 50803U 22001A   22148.58334491 -.00005302  00000-0 -31513-3 0  9993,2 50803  53.2166 249.1362 0002143  31.3123 153.4005 15.08851960 23175
2022-05-28 14:00:01.000224,50803,15.08851960,0.00021430,53.2166,249.1362,31.3123,153.4005,-0.00005302,-0.00031513000000,1 50803U 22001A   22148.58334491 -.00005302  00000-0 -31513-3 0  9993,2 50803  53.2166 249.1362 0002143  31.3123 153.4005 15.08851960  1306
2022-05-28 22:00:00.999936,50803,15.08870980,0.00020920,53.2166,247.6391,29.1482,167.1827,-0.00034519,-0.00215930000000,1 50803U 22001A   22148.91667824 -.00034519  00000-0 -21593-2 0  9997,2 50803  53.2166 247.6391 0002092  29.1482 167.1827 15.08870980  1304
2022-05-29 14:00:01.000224,50803,15.08838418,0.00021950,53.2170,244.6472,31.1047,188.4258,-0.00053043,-0.00333940000000,1 50803U 22001A   22149.58334491 -.00053043  00000-0 -33394-2 0  9997,2 50803  53.2170 244.6472 0002195  31.1047 188.4258 15.08838418  1304
2022-05-29 22:00:00.999936,50803,15.08815227,0.00021450,53.2169,243.1501,31.3949,199.7080,-0.00035817,-0.00224500000000,1 50803U 22001A   22149.91667824 -.00035817  00000-0 -22450-2 0  9993,2 50803  53.2169 243.1501 0002145  31.3949 199.7080 15.08815227  1308
2022-05-29 22:00:00.999936,50803,15.08815227,0.00021450,53.2169,243.1501,31.3949,199.7080,-0.00035817,-0.00224500000000,1 50803U 22001A   22149.91667824 -.00035817  00000-0 -22450-2 0  9993,2 50803  53.2169 243.1501 0002145  31.3949 199.7080 15.08815227 23379
2022-05-30 14:00:01.000224,50803,15.08800410,0.00022640,53.2171,240.1586,32.8218,221.3849,0.00016348,0.00104400000000,1 50803U 22001A   22150.58334491  .00016348  00000-0  10440-2 0  9991,2 50803  53.2171 240.1586 0002264  32.8218 221.3849 15.08800410  1301
2022-05-30 14:00:01.000224,50803,15.08800410,0.00022640,53.2171,240.1586,32.8218,221.3849,0.00016348,0.00104400000000,1 50803U 22001A   22150.58334491  .00016348  00000-0  10440-2 0  9991,2 50803  53.2171 240.1586 0002264  32.8218 221.3849 15.08800410 23484
2022-05-30 22:00:00.999936,50803,15.08832412,0.00021500,53.2168,238.6614,32.8363,232.9223,-0.00028166,-0.00175880000000,1 50803U 22001A   22150.91667824 -.00028166  00000-0 -17588-2 0  9990,2 50803  53.2168 238.6614 0002150  32.8363 232.9223 15.08832412  1307
2022-05-31 06:00:02.000160,50803,15.08820849,0.00020210,53.2170,237.1645,37.2076,240.1805,0.00019682,0.00125190000000,1 50803U 22001A   22151.25002315  .00019682  00000-0  12519-2 0  9996,2 50803  53.2170 237.1645 0002021  37.2076 240.1805 15.08820849  1303
2022-05-31 22:00:00.999936,50803,15.08849395,0.00021310,53.2164,234.1726,33.8665,266.6195,-0.00027081,-0.00168930000000,1 50803U 22001A   22151.91667824 -.00027081  00000-0 -16893-2 0  9994,2 50803  53.2164 234.1726 0002131  33.8665 266.6195 15.08849395  1303
2022-05-31 22:00:00.999936,50803,15.08849395,0.00021310,53.2164,234.1726,33.8665,266.6195,-0.00027081,-0.00168930000000,1 50803U 22001A   22151.91667824 -.00027081  00000-0 -16893-2 0  9994,2 50803  53.2164 234.1726 0002131  33.8665 266.6195 15.08849395 23688
2022-06-01 14:00:01.000224,50803,15.08834816,0.00022670,53.2161,231.1813,34.5989,289.0865,0.00024149,0.00153040000000,1 50803U 22001A   22152.58334491  .00024149  00000-0  15304-2 0  9995,2 50803  53.2161 231.1813 0002267  34.5989 289.0865 15.08834816 23782
2022-06-01 20:00:01.000224,50803,15.08866512,0.00021930,53.2155,230.0583,34.1427,208.2351,-0.00026673,-0.00166270000000,1 50803U 22001A   22152.83334491 -.00026673  00000-0 -16627-2 0  9998,2 50803  53.2155 230.0583 0002193  34.1427 208.2351 15.08866512  1303
2022-06-01 20:00:01.000224,50803,15.08866512,0.00021930,53.2155,230.0583,34.1427,208.2351,-0.00026673,-0.00166270000000,1 50803U 22001A   22152.83334491 -.00026673  00000-0 -16627-2 0  9998,2 50803  53.2155 230.0583 0002193  34.1427 208.2351 15.08866512 23813
2022-06-03 04:18:55.255680,50803,15.08841106,0.00022490,53.2163,224.0115,37.8609,322.2541,-0.00000485,-0.00001235800000,1 50803U 22001A   22154.17980620 -.00000485  00000-0 -12358-4 0  9990,2 50803  53.2163 224.0115 0002249  37.8609 322.2541 15.08841106 24024
2022-06-03 10:40:27.657120,50803,15.08841974,0.00022130,53.2163,222.8222,37.0492,323.0652,-0.00000344,-0.00000352570000,1 50803U 22001A   22154.44476455 -.00000344  00000-0 -35257-5 0  9994,2 50803  53.2163 222.8222 0002213  37.0492 323.0652 15.08841974 22799
2022-06-03 13:51:13.883328,50803,15.08842243,0.00022440,53.2173,222.2284,36.6223,323.4922,-0.00000227,0.00000385590000,1 50803U 22001A   22154.57724402 -.00000227  00000-0  38559-5 0  9993,2 50803  53.2173 222.2284 0002244  36.6223 323.4922 15.08842243 22810
2022-06-04 10:31:13.780416,50803,15.08850971,0.00022370,53.2168,218.3625,36.6995,323.4150,-0.00000236,0.00000327420000,1 50803U 22001A   22155.43835394 -.00000236  00000-0  32742-5 0  9990,2 50803  53.2168 218.3625 0002237  36.6995 323.4150 15.08850971 22941
2022-06-04 10:31:13.780416,50803,15.08850971,0.00022370,53.2168,218.3625,36.6995,323.4150,-0.00000236,0.00000327420000,1 50803U 22001A   22155.43835394 -.00000236  00000-0  32742-5 0  9990,2 50803  53.2168 218.3625 0002237  36.6995 323.4150 15.08850971 24213
2022-06-05 22:00:00.999936,50803,15.08834787,0.00022520,53.2156,211.7264,34.4339,80.0587,0.00005527,0.00036511000000,1 50803U 22001A   22156.91667824  .00005527  00000-0  36511-3 0  9998,2 50803  53.2156 211.7264 0002252  34.4339  80.0587 15.08834787  1303
2022-06-05 22:00:00.999936,50803,15.08834787,0.00022520,53.2156,211.7264,34.4339,80.0587,0.00005527,0.00036511000000,1 50803U 22001A   22156.91667824  .00005527  00000-0  36511-3 0  9998,2 50803  53.2156 211.7264 0002252  34.4339  80.0587 15.08834787 24432
2022-06-06 14:00:01.000224,50803,15.08823466,0.00024760,53.2158,208.7352,32.6055,105.0847,0.00042937,0.00270070000000,1 50803U 22001A   22157.58334491  .00042937  00000-0  27007-2 0  9998,2 50803  53.2158 208.7352 0002476  32.6055 105.0847 15.08823466  1301
2022-06-06 22:00:00.999936,50803,15.08838283,0.00022410,53.2160,207.2371,33.9879,115.3064,-0.00020249,-0.00125770000000,1 50803U 22001A   22157.91667824 -.00020249  00000-0 -12577-2 0  9994,2 50803  53.2160 207.2371 0002241  33.9879 115.3064 15.08838283 24580
2022-06-06 22:00:00.999936,50803,15.08838283,0.00022410,53.2160,207.2371,33.9879,115.3064,-0.00020249,-0.00125770000000,1 50803U 22001A   22157.91667824 -.00020249  00000-0 -12577-2 0  9994,2 50803  53.2160 207.2371 0002241  33.9879 115.3064 15.08838283  1305
2022-06-07 10:03:34.896096,50803,15.08835917,0.00022980,53.2166,204.9811,35.0358,325.0784,-0.00000879,-0.00003712100000,1 50803U 22001A   22158.41915389 -.00000879  00000-0 -37121-4 0  9993,2 50803  53.2166 204.9811 0002298  35.0358 325.0784 15.08835917 23394
2022-06-07 10:03:34.896096,50803,15.08835917,0.00022980,53.2166,204.9811,35.0358,325.0784,-0.00000879,-0.00003712100000,1 50803U 22001A   22158.41915389 -.00000879  00000-0 -37121-4 0  9993,2 50803  53.2166 204.9811 0002298  35.0358 325.0784 15.08835917 24665
2022-06-07 14:49:44.656608,50803,15.08830380,0.00023120,53.2168,204.0894,33.9312,326.1828,-0.00000814,-0.00003307000000,1 50803U 22001A   22158.61787797 -.00000814  00000-0 -33070-4 0  9993,2 50803  53.2168 204.0894 0002312  33.9312 326.1828 15.08830380 23426
2022-06-08 11:29:45.338208,50803,15.08836706,0.00023660,53.2169,200.2236,34.3578,325.7567,-0.00000635,-0.00002178900000,1 50803U 22001A   22159.47899697 -.00000635  00000-0 -21789-4 0  9996,2 50803  53.2169 200.2236 0002366  34.3578 325.7567 15.08836706 24821
2022-06-08 13:05:08.462976,50803,15.08836953,0.00023720,53.2169,199.9262,34.6510,325.4637,-0.00000586,-0.00001872200000,1 50803U 22001A   22159.54523684 -.00000586  00000-0 -18722-4 0  9992,2 50803  53.2169 199.9262 0002372  34.6510 325.4637 15.08836953 23569
2022-06-08 19:26:40.948224,50803,15.08838038,0.00023890,53.2170,198.7368,34.7765,325.3383,-0.00000406,-0.00000735950000,1 50803U 22001A   22159.81019616 -.00000406  00000-0 -73595-5 0  9998,2 50803  53.2170 198.7368 0002389  34.7765 325.3383 15.08838038 23604
2022-06-09 11:20:32.208000,50803,15.08836406,0.00023880,53.2168,195.7634,36.7946,323.3209,0.00000886,0.00007378300000,1 50803U 22001A   22160.47259500  .00000886  00000-0  73783-4 0  9998,2 50803  53.2168 195.7634 0002388  36.7946 323.3209 15.08836406 23709
2022-06-09 19:17:27.866400,50803,15.08837675,0.00024120,53.2168,194.2766,37.2882,322.8277,0.00000874,0.00007304700000,1 50803U 22001A   22160.80379475  .00000874  00000-0  73047-4 0  9999,2 50803  53.2168 194.2766 0002412  37.2882 322.8277 15.08837675 23755
2022-06-09 19:17:27.866400,50803,15.08837675,0.00024120,53.2168,194.2766,37.2882,322.8277,0.00000874,0.00007304700000,1 50803U 22001A   22160.80379475  .00000874  00000-0  73047-4 0  9999,2 50803  53.2168 194.2766 0002412  37.2882 322.8277 15.08837675 25027
2022-06-10 11:11:18.869568,50803,15.08844103,0.00024320,53.2166,191.3028,38.5100,321.6065,0.00000671,0.00006029600000,1 50803U 22001A   22161.46619062  .00000671  00000-0  60296-4 0  9998,2 50803  53.2166 191.3028 0002432  38.5100 321.6065 15.08844103 25120
2022-06-10 11:11:18.869568,50803,15.08844103,0.00024320,53.2166,191.3028,38.5100,321.6065,0.00000671,0.00006029600000,1 50803U 22001A   22161.46619062  .00000671  00000-0  60296-4 0  9998,2 50803  53.2166 191.3028 0002432  38.5100 321.6065 15.08844103 23858
2022-06-11 11:02:06.785664,50803,15.08834425,0.00024680,53.2165,186.8427,39.0230,321.0940,-0.00001288,-0.00006282600000,1 50803U 22001A   22162.45980076 -.00001288  00000-0 -62826-4 0  9992,2 50803  53.2165 186.8427 0002468  39.0230 321.0940 15.08834425 25278
2022-06-11 18:59:02.437152,50803,15.08835408,0.00024810,53.2165,185.3559,39.5485,320.5688,-0.00001106,-0.00005136600000,1 50803U 22001A   22162.79100043 -.00001106  00000-0 -51366-4 0  9993,2 50803  53.2165 185.3559 0002481  39.5485 320.5688 15.08835408 24050
2022-06-12 10:52:53.686560,50803,15.08838595,0.00025040,53.2163,182.3819,39.3415,320.7758,-0.00001133,-0.00005306100000,1 50803U 22001A   22163.45339915 -.00001133  00000-0 -53061-4 0  9993,2 50803  53.2163 182.3819 0002504  39.3415 320.7758 15.08838595 24152
2022-06-12 18:49:49.315584,50803,15.08836452,0.00024890,53.2166,180.8949,39.3631,320.7541,-0.00000210,0.00000493110000,1 50803U 22001A   22163.78459856 -.00000210  00000-0  49311-5 0  9994,2 50803  53.2166 180.8949 0002489  39.3631 320.7541 15.08836452 24200
2022-06-12 18:49:49.315584,50803,15.08836452,0.00024890,53.2166,180.8949,39.3631,320.7541,-0.00000210,0.00000493110000,1 50803U 22001A   22163.78459856 -.00000210  00000-0  49311-5 0  9994,2 50803  53.2166 180.8949 0002489  39.3631 320.7541 15.08836452 25470
2022-06-13 12:19:03.731232,50803,15.08836860,0.00025660,53.2165,177.6242,40.2126,319.9056,0.00000743,0.00006478800000,1 50803U 22001A   22164.51323763  .00000743  00000-0  64788-4 0  9997,2 50803  53.2165 177.6242 0002566  40.2126 319.9056 15.08836860 24311
2022-06-14 04:12:54.886464,50803,15.08840993,0.00025940,53.2163,174.6505,41.4107,318.7081,0.00000797,0.00006820000000,1 50803U 22001A   22165.17563526  .00000797  00000-0  68200-4 0  9995,2 50803  53.2163 174.6505 0002594  41.4107 318.7081 15.08840993 25689
2022-06-14 10:34:27.282720,50803,15.08842765,0.00026190,53.2164,173.4611,41.5773,318.5418,0.00000838,0.00007076900000,1 50803U 22001A   22165.44059355  .00000838  00000-0  70769-4 0  9994,2 50803  53.2164 173.4611 0002619  41.5773 318.5418 15.08842765 24458
2022-06-15 04:03:42.822432,50803,15.08832438,0.00025600,53.2163,170.1902,44.3469,315.7727,-0.00000963,-0.00004238700000,1 50803U 22001A   22166.16924563 -.00000963  00000-0 -42387-4 0  9992,2 50803  53.2163 170.1902 0002560  44.3469 315.7727 15.08832438 25833
2022-06-15 10:25:15.536640,50803,15.08832076,0.00027020,53.2160,169.0014,44.8426,315.2784,-0.00001201,-0.00005736800000,1 50803U 22001A   22166.43420760 -.00001201  00000-0 -57368-4 0  9993,2 50803  53.2160 169.0014 0002702  44.8426 315.2784 15.08832076 24607
2022-06-15 16:46:47.921664,50803,15.08834998,0.00026180,53.2162,167.8118,43.8151,316.3048,-0.00000944,-0.00004118300000,1 50803U 22001A   22166.69916576 -.00000944  00000-0 -41183-4 0  9997,2 50803  53.2162 167.8118 0002618  43.8151 316.3048 15.08834998 24644
2022-06-19 08:13:00.686784,50803,15.08841103,0.00027650,53.2166,151.4559,47.9088,312.2139,-0.00000015,0.00001718200000,1 50803U 22001A   22170.34236906 -.00000015  00000-0  17182-4 0  9996,2 50803  53.2166 151.4559 0002765  47.9088 312.2139 15.08841103 25196
2022-06-20 08:03:47.000160,50803,15.08846720,0.00028100,53.2170,146.9957,49.1418,310.9817,0.00001678,0.00012349000000,1 50803U 22001A   22171.33596065  .00001678  00000-0  12349-3 0  9995,2 50803  53.2170 146.9957 0002810  49.1418 310.9817 15.08846720 25349
2022-06-20 08:03:47.000160,50803,15.08846720,0.00028100,53.2170,146.9957,49.1418,310.9817,0.00001678,0.00012349000000,1 50803U 22001A   22171.33596065  .00001678  00000-0  12349-3 0  9995,2 50803  53.2170 146.9957 0002810  49.1418 310.9817 15.08846720 26610
2022-06-20 16:00:43.329888,50803,15.08838589,0.00028350,53.2167,145.5086,49.9283,310.1958,0.00000142,0.00002704900000,1 50803U 22001A   22171.66716817  .00000142  00000-0  27049-4 0  9999,2 50803  53.2167 145.5086 0002835  49.9283 310.1958 15.08838589 25395
2022-06-20 16:00:43.329888,50803,15.08838589,0.00028350,53.2167,145.5086,49.9283,310.1958,0.00000142,0.00002704900000,1 50803U 22001A   22171.66716817  .00000142  00000-0  27049-4 0  9999,2 50803  53.2167 145.5086 0002835  49.9283 310.1958 15.08838589 26666
2022-06-21 04:43:48.476640,50803,15.08838912,0.00028300,53.2169,143.1302,52.1420,307.9828,-0.00000276,0.00000079617000,1 50803U 22001A   22172.19708885 -.00000276  00000-0  79617-6 0  9993,2 50803  53.2169 143.1302 0002830  52.1420 307.9828 15.08838912 25475
2022-06-22 04:34:36.140448,50803,15.08836304,0.00027730,53.2167,138.6687,49.7628,310.3607,-0.00001688,-0.00008795900000,1 50803U 22001A   22173.19069607 -.00001688  00000-0 -87959-4 0  9991,2 50803  53.2167 138.6687 0002773  49.7628 310.3607 15.08836304 26899
2022-06-22 07:45:22.341600,50803,15.08837828,0.00028040,53.2172,138.0747,50.8998,309.2243,-0.00001565,-0.00008021100000,1 50803U 22001A   22173.32317525 -.00001565  00000-0 -80211-4 0  9999,2 50803  53.2172 138.0747 0002804  50.8998 309.2243 15.08837828 25641
2022-06-22 14:06:54.624672,50803,15.08841212,0.00027190,53.2169,136.8861,48.8687,311.2539,-0.00001128,-0.00005272700000,1 50803U 22001A   22173.58813223 -.00001128  00000-0 -52727-4 0  9999,2 50803  53.2169 136.8861 0002719  48.8687 311.2539 15.08841212 25684
2022-06-22 14:06:54.624672,50803,15.08841212,0.00027190,53.2169,136.8861,48.8687,311.2539,-0.00001128,-0.00005272700000,1 50803U 22001A   22173.58813223 -.00001128  00000-0 -52727-4 0  9999,2 50803  53.2169 136.8861 0002719  48.8687 311.2539 15.08841212 26955
2022-06-23 07:36:08.873568,50803,15.08835736,0.00027750,53.2173,133.6145,50.1333,309.9903,0.00001939,0.00013990000000,1 50803U 22001A   22174.31676937  .00001939  00000-0  13990-3 0  9996,2 50803  53.2173 133.6145 0002775  50.1333 309.9903 15.08835736 25790
2022-06-23 13:57:41.139360,50803,15.08840510,0.00027690,53.2172,132.4255,50.9619,309.1619,0.00002120,0.00015130000000,1 50803U 22001A   22174.58172615  .00002120  00000-0  15130-3 0  9990,2 50803  53.2172 132.4255 0002769  50.9619 309.1619 15.08840510 25833
2022-06-24 04:16:10.112448,50803,15.08835999,0.00028360,53.2177,129.7498,53.9261,306.1994,0.00000060,0.00002193000000,1 50803U 22001A   22175.17789482  .00000060  00000-0  21930-4 0  9999,2 50803  53.2177 129.7498 0002836  53.9261 306.1994 15.08835999 25925
2022-06-24 04:16:10.112448,50803,15.08835999,0.00028360,53.2177,129.7498,53.9261,306.1994,0.00000060,0.00002193000000,1 50803U 22001A   22175.17789482  .00000060  00000-0  21930-4 0  9999,2 50803  53.2177 129.7498 0002836  53.9261 306.1994 15.08835999 27196
2022-06-24 13:48:28.839456,50803,15.08837939,0.00029000,53.2179,127.9656,55.1832,304.9433,0.00000119,0.00002560400000,1 50803U 22001A   22175.57533379  .00000119  00000-0  25604-4 0  9992,2 50803  53.2179 127.9656 0002900  55.1832 304.9433 15.08837939 25989
2022-06-25 04:06:57.610368,50803,15.08843984,0.00028890,53.2183,125.2885,56.3897,303.7370,-0.00003375,-0.00019400000000,1 50803U 22001A   22176.17150012 -.00003375  00000-0 -19400-3 0  9993,2 50803  53.2183 125.2885 0002889  56.3897 303.7370 15.08843984 26074
2022-06-25 13:39:16.266528,50803,15.08845760,0.00029590,53.2186,123.5047,57.2330,302.8947,-0.00003441,-0.00019813000000,1 50803U 22001A   22176.56893827 -.00003441  00000-0 -19813-3 0  9996,2 50803  53.2186 123.5047 0002959  57.2330 302.8947 15.08845760 26139
2022-06-25 13:39:16.266528,50803,15.08845760,0.00029590,53.2186,123.5047,57.2330,302.8947,-0.00003441,-0.00019813000000,1 50803U 22001A   22176.56893827 -.00003441  00000-0 -19813-3 0  9996,2 50803  53.2186 123.5047 0002959  57.2330 302.8947 15.08845760 27400
2022-06-26 13:30:02.242944,50803,15.08847884,0.00027990,53.2180,119.0444,56.8530,303.2730,0.00000768,0.00006637300000,1 50803U 22001A   22177.56252596  .00000768  00000-0  66373-4 0  9990,2 50803  53.2180 119.0444 0002799  56.8530 303.2730 15.08847884 26283
2022-06-26 13:30:02.242944,50803,15.08847884,0.00027990,53.2180,119.0444,56.8530,303.2730,0.00000768,0.00006637300000,1 50803U 22001A   22177.56252596  .00000768  00000-0  66373-4 0  9990,2 50803  53.2180 119.0444 0002799  56.8530 303.2730 15.08847884 27554
2022-06-26 21:26:58.097472,50803,15.08842253,0.00027920,53.2182,117.5575,57.8736,302.2526,0.00000945,0.00007746500000,1 50803U 22001A   22177.89372798  .00000945  00000-0  77465-4 0  9994,2 50803  53.2182 117.5575 0002792  57.8736 302.2526 15.08842253 26338
2022-06-27 02:13:07.905504,50803,15.08836872,0.00027390,53.2179,116.6651,57.3970,302.7287,0.00000263,0.00003465500000,1 50803U 22001A   22178.09245261  .00000263  00000-0  34655-4 0  9998,2 50803  53.2179 116.6651 0002739  57.3970 302.7287 15.08836872 27638
2022-06-27 02:13:07.905504,50803,15.08836872,0.00027390,53.2179,116.6651,57.3970,302.7287,0.00000263,0.00003465500000,1 50803U 22001A   22178.09245261  .00000263  00000-0  34655-4 0  9998,2 50803  53.2179 116.6651 0002739  57.3970 302.7287 15.08836872 26367
2022-06-27 18:06:59.320800,50803,15.08838815,0.00027830,53.2179,113.6919,58.2555,301.8708,-0.00000211,0.00000488480000,1 50803U 22001A   22178.75485325 -.00000211  00000-0  48848-5 0  9992,2 50803  53.2179 113.6919 0002783  58.2555 301.8708 15.08838815 26467
2022-06-28 05:14:41.713440,50803,15.08835957,0.00027710,53.2178,111.6102,59.1336,300.9929,-0.00001348,-0.00006660900000,1 50803U 22001A   22179.21853835 -.00001348  00000-0 -66609-4 0  9996,2 50803  53.2178 111.6102 0002771  59.1336 300.9929 15.08835957 26539
2022-06-28 05:14:41.713440,50803,15.08835957,0.00027710,53.2178,111.6102,59.1336,300.9929,-0.00001348,-0.00006660900000,1 50803U 22001A   22179.21853835 -.00001348  00000-0 -66609-4 0  9996,2 50803  53.2178 111.6102 0002771  59.1336 300.9929 15.08835957 27800
2022-06-28 19:33:09.619488,50803,15.08838061,0.00027090,53.2173,108.9349,56.0226,304.1023,-0.00000534,-0.00001540900000,1 50803U 22001A   22179.81469467 -.00000534  00000-0 -15409-4 0  9994,2 50803  53.2173 108.9349 0002709  56.0226 304.1023 15.08838061 26621
2022-06-29 05:05:29.435136,50803,15.08825378,0.00026850,53.2172,107.1507,54.2494,305.8748,-0.00001295,-0.00006329200000,1 50803U 22001A   22180.21214624 -.00001295  00000-0 -63292-4 0  9991,2 50803  53.2172 107.1507 0002685  54.2494 305.8748 15.08825378 26682
2022-06-30 04:56:16.701504,50803,15.08828042,0.00026710,53.2179,102.6896,57.5769,302.5481,-0.00000099,0.00001191200000,1 50803U 22001A   22181.20574886 -.00000099  00000-0  11912-4 0  9992,2 50803  53.2179 102.6896 0002671  57.5769 302.5481 15.08828042 26832
