start_epoch,end_epoch,input_rx,input_ry,input_rz,input_vx,input_vy,input_vz,bstar,ndot,dt_minutes,err_rx,err_ry,err_rz,err_vx,err_vy,err_vz,date_only,DATE,Kp,F10.7_OBS
2022-08-08 10:04:34,2022-08-09 08:19:58,1499.9572456431654,-6753.537810055223,4.953336816556215,4.43436170496267,0.9970966239914176,6.083595477190795,8.6913e-05,1.096e-05,1335.4,-3.7655580723244384,-1.274121008244947,-4.95728518057708,0.0013527321565955,-0.007061579445572,-0.0003877166466388,2022-08-08,2022-08-08,5.0,113.0
2022-08-17 08:41:40,2022-08-18 10:07:50,-3275.018134284875,-6093.877198396431,-1.1755025875411067,4.006798642904778,-2.145608410565374,6.083510053977129,3.8589e-05,3.26e-06,1526.1666666666667,1.0120721952307576,-0.2477957699957187,1.182193772785883,0.0008990266867821,0.0012998881643606,0.0002146381489431,2022-08-17,2022-08-17,6.7,122.7
2022-08-17 08:41:40,2022-08-18 10:07:50,-3275.018134284875,-6093.877198396431,-1.1755025875411067,4.006798642904778,-2.145608410565374,6.083510053977129,3.8589e-05,3.26e-06,1526.1666666666667,1.0120721952307576,-0.2477957699957187,1.182193772785883,0.0008990266867821,0.0012998881643606,0.0002146381489431,2022-08-17,2022-08-17,6.7,122.7
2022-08-19 06:47:50,2022-08-20 06:38:38,-4115.297215309658,-5560.755237718357,11.390285674026805,3.664180900977988,-2.6895206925111905,6.083659105521284,0.00017904,2.563e-05,1430.8,-6.673653733023457,4.990632980392547,-11.392141535919093,-0.0091437077879894,-0.0125895608942978,1.3091499804218644e-05,2022-08-19,2022-08-19,5.0,105.4
2022-09-03 02:54:15,2022-09-04 04:20:24,-6726.848181231262,1615.252953281826,-3.642296122299305,-1.056683435026818,-4.420573694414793,6.083644659295202,1.4058e-05,-6.4e-07,1526.15,-0.617394373541174,-2.7500313881032525,3.6404936657500913,0.004927451412511,-0.0012134711362516,2.0124839096524735e-05,2022-09-03,2022-09-03,5.0,123.4
2022-09-03 12:26:34,2022-09-04 12:17:20,-6682.631625010848,1789.3727581699704,-3.958141970016751,-1.1713581594079598,-4.391566054457356,6.083671683577148,-2.314e-05,-6.57e-06,1430.7666666666669,-0.6969826385629858,-2.979985870822929,3.9577789719662175,0.0053155101930717,-0.0014904175542937,6.797138925040969e-05,2022-09-03,2022-09-03,5.0,123.4
2022-09-04 04:20:24,2022-09-05 04:11:11,-6582.905546922243,2127.181358147862,5.323621536623682,-1.3855501690763783,-4.328793685128496,6.083612101595871,0.00010896,1.447e-05,1430.7833333333333,1.0646491423376574,3.7861961283697374,-5.3270236703610365,-0.0068522233758816,0.0023463709714341,-9.626111563854069e-05,2022-09-04,2022-09-04,6.300000000000001,128.3
2022-09-05 04:11:11,2022-09-06 04:01:59,-6399.170432003617,2629.265636050515,10.519271047809449,-1.7113562463565777,-4.210478550003768,6.083442260754065,-0.00012656,-2.303e-05,1430.8,2.85787351696672,7.222601624656363,-10.520387626548422,-0.0133747452075025,0.0055564430077357,-3.1355253393705595e-05,2022-09-05,2022-09-05,5.0,130.2
2022-09-27 19:53:06,2022-09-28 21:19:16,3905.122436381901,5710.327701670033,4.554612127597866,-3.7582481364921674,2.556079870472908,6.083805372493998,5.9379e-05,6.57e-06,1526.1666666666667,2.6768928951901216,-1.873100051926485,-4.557087081163429,0.0034559374199236,0.00510486902794,6.517203830114227e-05,2022-09-27,2022-09-27,5.300000000000001,134.5
2022-09-27 21:28:29,2022-09-28 21:19:16,3904.517705740073,5710.722576071948,5.482505851552196,-3.758973320745384,2.5550137453311863,6.083822435479421,6.9323e-05,8.16e-06,1430.7833333333333,3.281623537017367,-2.267974453840907,-5.484980805117758,0.0041811216731408,0.0061709941696617,4.8109052878331227e-05,2022-09-27,2022-09-27,5.300000000000001,134.5
