start_epoch,end_epoch,input_rx,input_ry,input_rz,input_vx,input_vy,input_vz,bstar,ndot,dt_minutes,target_error_rx,target_error_ry,target_error_rz,target_error_vx,target_error_vy,target_error_vz,F10_7,AP_AVG
2022-01-14 22:00:00,2022-01-15 20:00:01,1160.4440474472476,3860.377079626701,-5335.27285710392,-7.143363060779239,2.8781122839757773,0.5017507846827108,-0.0030252,-0.00916604,1320.0166666666669,18.576721895049783,-7.607927300904521,-1.2494787203822852,0.002613038428441,0.0091557746914414,-0.0128591186540173,115.6,20.0
2022-01-15 04:00:00,2022-01-16 04:00:00,-6254.485215068184,1571.171935298662,1838.9485070588576,0.4413596916698349,-5.0544534427224255,5.796195231739374,-0.0031097,-0.00916343,1440.0,6.174835295935736,-3.114509721509876,-0.0941739527047502,0.0011513929413037,-0.0050606889483315,0.0054670856141703,115.6,20.0
2022-01-15 14:00:01,2022-01-16 14:00:01,4482.782403123468,1567.3880472672677,-4701.677232733536,-4.903387315507044,5.183974549043261,-2.962850682666897,-0.0031732,-0.00894828,1440.0,17.27273653947759,-14.55074375647314,6.200529547811129,0.0164821541008128,0.0017416752872279,-0.0128305020962238,119.4,16.0
2022-01-15 20:00:01,2022-01-16 22:00:00,-5094.91920458778,4141.7179185725845,-1358.7212360006422,-3.9353303475079664,-2.871235753168614,5.971533021094531,-0.0032212,-0.00885477,1559.9833333333331,8.434369483062255,-1.1827304721209655,-4.435709155565064,-0.0078518425205058,0.0005844158647714,0.0044771319143128,119.4,16.0
2022-01-15 22:00:01,2022-01-16 22:00:00,-5093.200048393125,4142.763008998902,-1361.0192285099242,-3.9380440317169274,-2.8693285973571845,5.971080501438268,-0.0033873,-0.00924007,1439.9833333333331,6.71521328840754,-2.22782089843804,-2.1377166462830246,-0.0051381583115457,-0.0013227399466582,0.0049296515705767,119.4,16.0
2022-01-16 14:00:01,2022-01-17 14:00:01,5901.594647085207,-2967.6965069535227,-1055.036863054358,1.2373261933864916,4.619688619830815,-6.0685419249634185,-0.0034394,-0.00805625,1440.0,4.209168844424312,-7.594131333265523,5.538820900233077,0.0071928244579244,-0.0084509743915379,0.0040146600126336,113.5,9.0
2022-01-16 22:00:00,2022-01-17 22:00:00,-41.49440335334312,4540.060790318856,-4924.421275759485,-6.838597675976663,2.597439905300073,2.44125905509305,-0.0037056,-0.00838695,1440.0,9.494980907899816,-3.778636656132221,-3.2710272871745474,-0.0002915693876444,0.0041684935764121,-0.0044820803367513,113.5,9.0
2022-01-17 14:00:01,2022-01-18 14:00:01,1942.7186753541143,-5174.81734215814,3787.3466688074473,6.295867565229153,-0.8406070986478077,-4.376214330543715,-0.0037741,-0.00805549,1440.0,-3.275320936583512,3.0724887332162325,-0.366948315112495,0.0053124344732449,-0.0053193444404312,0.0013858156220427,114.5,17.0
2022-01-17 22:00:00,2022-01-18 20:00:01,357.2329855219341,-4820.519979473801,4641.504912927418,6.605506728437125,-2.496645350696136,-3.0980231962033447,-0.0039102,-0.00810004,1320.0166666666669,-3.7473513855766782,3.774821887213875,-0.5231884337053998,0.0036524319902611,-0.0052092301809625,0.0025049870314837,114.5,17.0
2022-01-18 04:00:01,2022-01-19 04:00:00,5569.265397954316,-1521.6525803271002,-3410.3469094418265,-1.3058714612230284,5.914743952121536,-4.7702748686531375,-0.0039533,-0.00800932,1439.9833333333331,2.8809805137916555,-3.7628029972365766,1.3352310783880057,0.0065940501962016,-0.0039326640664691,-0.0020783340155681,114.5,17.0
2022-01-18 14:00:01,2022-01-19 14:00:01,-4104.97469999479,-1376.6933119729408,5115.9319928115565,4.3662745246527495,-6.077510565372341,1.8616700977597849,-0.0043167,-0.00840654,1440.0,5.459549214924664,-8.076958121884218,2.7362032208711757,0.0056106387428691,0.0023053446319245,-0.0072302092686797,105.3,23.0
2022-01-18 20:00:01,2022-01-19 22:00:00,4170.698152993171,-5173.561938448669,907.4985257207842,4.15222722224094,2.273226767442968,-6.089717774691834,-0.0043979,-0.00838941,1559.9833333333331,1.960564921922014,0.533540290435667,-2.2874872428370736,-0.0016322129140542,0.0014745515374334,0.0001773526664008,105.3,23.0
2022-01-18 22:00:00,2022-01-19 22:00:00,4173.617260018532,-5171.586398940476,902.7530793854644,4.148510940428415,2.2781622181977697,-6.090857297123557,-0.0043111,-0.00818045,1440.0,-0.9585421034389584,-1.4419992177572567,2.4579590924826107,0.0020840688984709,-0.0034608992173685,0.0013168750981238,105.3,23.0
2022-01-19 04:00:00,2022-01-20 04:00:00,2805.6805591441225,-5590.855322618863,2421.799273241815,5.385146606043963,0.3056577477298762,-5.511487319269,-0.0043695,-0.00811831,1440.0,-3.7352165939187216,0.2695019948523622,3.5273114793835703,0.0030988375409588,-0.0051021833141514,0.0018553654750252,105.3,23.0
2022-01-19 14:00:01,2022-01-20 14:00:01,-4624.537493653605,4851.652712647642,347.0522376757618,-3.121853856796432,-3.4216192364227926,6.163386047713423,-0.0040726,-0.00736639,1440.0,11.02402391682972,11.307043500414691,-21.329060258142363,-0.0184314637555811,0.018739598468604,0.0019786529632588,99.3,4.0
2022-01-19 22:00:00,2022-01-20 22:00:00,-2363.406025507248,-3361.286938787748,5301.305912274519,5.432562651479594,-5.379459340644982,-0.9875336262346228,-0.0047854,-0.0083477,1440.0,2.6378190389114025,-0.8233879364211134,-1.9635548164797,0.0024107609590497,-0.0006413620735319,-0.0017639040306927,99.3,4.0
2022-01-20 14:00:01,2022-01-21 14:00:01,1821.2918813018196,3969.707610941324,-5109.066663242892,-5.502489347755391,5.017561568769348,1.9389976987597408,-0.004978,-0.00823384,1440.0,1.6613510454751577,-1.655447069924776,-0.5778794735624615,0.0005386783368219,0.0015729837593108,-0.0020505764044387,97.3,8.0
2022-01-20 22:00:00,2022-01-21 22:00:00,-4782.279045277644,4272.1284910780505,1995.370356080616,-1.882279461101681,-4.797755773074869,5.7315390973193,-0.0051049,-0.00822172,1440.0,0.568187190732715,1.2053451813135323,-1.7401619006261626,-0.0019186009734959,0.0015960575978173,0.0009824968662321,97.3,8.0
2022-01-21 06:00:00,2022-01-22 06:00:00,-1524.51459299041,-4348.377872425235,4881.203507013224,5.439378026778212,-4.812517831536365,-2.5808722635046544,-0.0052277,-0.00820132,1440.0,-1.8737078907017803,1.4072125073153074,1.13341358046182,-0.0008897404589012,-0.0017760239865527,0.0025062580054102,97.3,8.0
2022-01-21 14:00:01,2022-01-22 14:00:01,4684.208733285134,-4165.373736748112,-2436.3413464390774,1.6914695040729988,5.112386233883568,-5.501989439424109,-0.0053763,-0.00821401,1440.0,0.8145180380852253,1.8413507739514896,-2.033316221490168,-0.0024307685435596,0.0021849312539288,0.0012966100380973,95.2,9.0
2022-01-21 22:00:00,2022-01-22 22:00:00,1507.7980100667014,4519.421141717233,-4750.4493365491135,-5.255044819986452,4.806550345463977,2.9073997880059284,-0.0055149,-0.0082074,1440.0,1.7712143502724302,-1.71162111272497,-1.020334452750831,0.0005801807045076,0.0020320130846833,-0.0021501143515747,95.2,9.0
2022-01-22 06:00:00,2022-01-23 06:00:00,-4488.438006461782,4278.406325896525,2593.121498549996,-1.806504239061728,-5.184846523088388,5.405453404786676,-0.0056477,-0.00819086,1440.0,0.5307326935426318,1.745566051089554,-1.8909083557750817,-0.0020837867569933,0.0020944603201984,0.0013183491160715,95.2,9.0
2022-01-22 14:00:01,2022-01-23 14:00:01,-1685.1555200677808,-4498.714862469275,4697.827262404014,5.010296104126604,-5.022643674572054,-3.003674802775239,-0.0048585,-0.00694009,1440.0,-17.518603760669066,16.7412677049615,11.243667789489336,-0.008230319657426,-0.020038192842513,0.0220986951436032,93.5,7.0
2022-01-22 22:00:00,2022-01-23 20:00:01,-3321.7435559201144,-2342.022728622245,5350.986691466729,3.702468292346348,-6.724267436178363,-0.6426965569140136,-0.0059653,-0.00821271,1320.0166666666669,-3.8369336896685127,6.220921494187678,1.0413917683072214,-0.0043115028733144,-0.002551079587552,0.0069901417236915,93.5,7.0
2022-01-23 14:00:01,2022-01-24 14:00:01,-3822.204275891421,5047.168058970249,2274.720460177416,-2.6872863113255843,-4.565701946076054,5.589926703496002,-0.0049387,-0.00657064,1440.0,-46.03943138506656,-84.72668336134939,98.92051148270502,0.0895728446159056,-0.1185008450003648,-0.0539810181182884,95.2,3.0
2022-01-23 20:00:01,2022-01-24 22:00:00,-2475.252150477677,-3898.499992907877,4883.843644867018,4.197341855785065,-5.917001726451103,-2.588452045927069,-0.00033433,-0.00047342,1559.9833333333331,23.177750118849872,-32.67404913441942,-14.743581210579578,0.0177947827374707,0.0281634640889052,-0.0351592075313531,95.2,3.0
2022-01-23 22:00:00,2022-01-24 22:00:00,-2465.391720945315,-3912.104279965868,4877.627433696575,4.204895450809627,-5.905293893610585,-2.603421437842304,-5.018e-05,-7.658e-05,1440.0,13.317320586487767,-19.06976207642856,-8.527370040136702,0.0102411877129089,0.0164556312483874,-0.0201898156161188,95.2,3.0
2022-01-27 14:00:01,2022-01-28 14:00:01,-1125.791206742197,6514.388373445991,1238.813416902051,-4.4291671090475,-1.915884999350197,6.003431459559985,0.00049385,0.00069035,1440.0,3.4937998283739944,1.6971616735963837,-5.033842390672589,-0.0011169339634626,0.0070839477684703,0.0013782948292764,113.4,7.0
2022-01-28 14:00:01,2022-01-29 14:00:01,4029.411552071537,987.1779535797816,-5303.116447004903,-0.4045255370635333,7.596644883467072,1.10886992081287,0.00054175,0.00076091,1440.0,1.0318774469305936,-16.74597547212693,-2.6316971323212783,0.0113459265089135,0.0028027699458963,-0.0153531338631478,125.3,14.0
2022-01-28 22:00:00,2022-01-29 22:00:00,-61.33705306077836,6674.604413173501,836.6327897641712,-4.638604622074287,-0.8148713880668847,6.09395779877907,-0.00053021,-0.00074572,1440.0,-10.293283312693347,-2.0860612431451955,13.208946905756193,2.7017102142146143e-05,-0.0189626021415816,-0.0022943827671166,125.3,14.0
2022-01-29 14:00:01,2022-01-30 14:00:01,-442.3117063879028,-6681.277327119111,-681.0657320300699,4.661720947175342,0.3080291833912913,-6.117867228952029,0.000376,0.00052426,1440.0,-4.069762040595208,-0.6283902819432114,5.563861953420883,-0.0006794243716612,-0.0079304193872932,-0.0006475287134808,129.6,10.0
2022-01-29 22:00:00,2022-01-30 20:00:01,-2145.1430874868515,-6203.079197335506,1475.6970736881697,4.026344609624476,-2.8130272461607784,-5.931057033599921,0.00037912,0.00052936,1320.0166666666669,-12.4222735627568,8.517803875802201,18.60556919811256,-0.0089047874822556,-0.0253180244003679,0.0062815490389631,129.6,10.0
2022-01-30 06:00:00,2022-01-31 06:00:00,1048.5881237062138,6635.381508210626,387.17110428063177,-4.616710171341118,0.3621373895554275,6.152514523141138,-0.0022805,-0.00310897,1440.0,-50.719171012811785,1.7870536385471496,66.82080295380769,-0.0152309156701058,-0.0943125481844047,-0.0052291787725824,129.6,10.0
2022-01-30 14:00:01,2022-01-31 14:00:01,-4019.421841592809,443.9906626629184,5366.546322129575,-1.422990481738121,-7.557787512138475,-0.4378949744438658,0.00051406,0.00072084,1440.0,1.5766473517783195,11.112345960073128,1.1984507550214405,-0.0074999616993309,0.0013906088066413,0.010547539590851,129.5,9.0
2022-01-30 22:00:00,2022-01-31 22:00:01,-1509.0878869213964,-6552.803968938672,-279.6670381011044,4.549865443730201,-0.792671680263674,-6.159110079663876,-6.5925e-05,-9.863e-05,1440.0166666666669,0.3757438111224473,-0.1164672644054007,-0.3129446626962817,0.000235833737082,0.0007017363162942,0.0001462235897262,129.5,9.0
2022-01-31 14:00:01,2022-02-01 14:00:01,2035.7354390348812,6411.520030260009,68.175197283101,-4.414969461005022,1.328095324059085,6.168929862034946,0.00061216,0.00085953,1440.0,6.146503438829996,-1.589824834850333,-8.699430904717353,0.0037677896399879,0.0116552235877767,1.9017304076385244e-05,128.6,6.0
2022-01-31 22:00:01,2022-02-01 22:00:00,-3780.2508923567775,1384.7713693162798,5380.207031872782,-2.616283199678568,-7.244915067815216,0.0277280472726498,0.00040931,0.00057175,1439.9833333333331,3.7208601571014697,10.9959794409001,0.3497054734370977,-0.0072554160280522,0.0030151301133169,0.0108002112798227,128.6,6.0
2022-02-01 14:00:01,2022-02-02 14:00:01,3598.4961861784195,-1837.7369496925253,-5386.498355192862,3.1798414722106765,6.993824741427454,-0.2603400450673459,7.6706e-05,0.00010158,1440.0,-10.438482501695034,-23.018880815599232,0.9108859890502572,0.0152686084175854,-0.007744976278051,-0.0231247406101697,128.2,10.0
2022-02-01 20:00:01,2022-02-02 22:00:00,3071.63684066842,5973.739996562973,-401.4018685994698,-3.941266874024517,2.4314993754092096,6.151593182043535,-0.0010546,-0.001463,1559.9833333333331,-25.913312417662382,14.891740609349654,39.75901612447058,-0.0260712747233853,-0.0503511821864575,0.0035858487227633,128.2,10.0
2022-02-01 22:00:00,2022-02-02 22:00:00,3055.1075044484264,5983.374113942099,-375.85771670461446,-3.957966957413252,2.399206538968554,6.153890566695909,-0.00039806,-0.00056047,1440.0,-9.383976197668744,5.257623230223544,14.214864229615216,-0.0093711913346505,-0.0180583457458025,0.0012884640703889,128.2,10.0
2022-02-02 06:00:00,2022-02-03 06:00:00,-3344.3884305897195,2287.1795440904684,5361.257062247684,-3.750348279364803,-6.707793535743559,0.5223043336948496,8.2626e-05,0.00010964,1440.0,-2.7862681596684524,-5.157223533871729,0.207974483122598,0.0033625258181788,-0.0024230008529064,-0.0052332112834635,128.2,10.0
2022-02-02 14:00:01,2022-02-03 14:00:01,-3489.297968547956,-5729.115316495399,530.9594612272931,3.69130188202104,-2.826608328856507,-6.137156460529925,0.00054452,0.00076316,1440.0,-4.372531120712665,3.2507357212543866,7.451105115253313,-0.0054847643764168,-0.0089032437087062,0.0008843769832722,126.5,26.0
2022-02-02 22:00:00,2022-02-03 22:00:01,3093.070923455453,-2665.5251648787985,-5353.83518749883,4.239936009990228,6.371828514601178,-0.7218527877991872,0.00057841,0.00081202,1440.0166666666669,-0.0159577869235363,-0.1357190600024296,-0.0487380612175911,-5.143373740335022e-05,9.486584197659909e-05,-9.649262845268236e-05,126.5,26.0
2022-02-03 06:00:00,2022-02-04 06:00:00,3935.832728097359,5405.668928160183,-749.2974390347171,-3.3505086331055622,3.2773586026355104,6.109143932842489,5.0168e-05,6.435e-05,1440.0,-2.592650357810726,2.3171570497379435,4.368994024241033,-0.0036301880957618,-0.0048692197098976,0.0008320665623946,126.5,26.0
2022-02-03 14:00:01,2022-02-04 14:00:01,-2773.747436034684,3034.892887665402,5315.397385473079,-4.732994555751652,-6.001652189884963,0.9560991357307048,-0.0001961,-0.00028131,1440.0,-9.296741935607317,-11.884537427070882,1.7668410266960564,0.0071633560658934,-0.0078087799925734,-0.0135867027775171,129.6,32.0
2022-02-03 22:00:01,2022-02-04 22:00:00,-4326.452702623299,-5070.573080395707,919.3208371684024,2.98969510309057,-3.663834888341031,-6.076650241359627,-3.7672e-05,-5.91e-05,1439.9833333333331,-0.4475689786740986,0.3108569315963905,0.8927655399194236,-0.0007110029509416,-0.0008355299593945,0.000296604501484,129.6,32.0
2022-02-04 14:00:01,2022-02-05 14:00:01,4704.075088558075,4677.382609642105,-1128.9923787042185,-2.573125863131852,4.034005892547176,6.031988646979496,-0.00050913,-0.00071717,1440.0,1.5237543443427055,-3.160703559863577,-4.479339926823059,0.0046849095095184,0.004850429863942,-0.0009217222178659,125.9,11.0
2022-02-04 20:00:01,2022-02-05 20:00:01,5272.463423982183,2782.512625794141,-3124.856665368008,-0.1032518305297894,5.827179880956208,5.024371314894664,0.00020708,0.00028527,1440.0,-0.1851161687318381,2.7146841468488674,2.203766701568384,-0.0030727728483973,-0.0015402137449909,0.0018886322415498,125.9,11.0
2022-02-04 22:00:00,2022-02-05 20:00:01,5271.960754716572,2798.20748503371,-3111.016779466749,-0.1219737372323802,5.817400529961998,5.035590061301705,0.00070009,0.0009863,1320.0166666666669,0.3175530968792373,-12.980175092719946,-11.6361191996898,0.0156491338541934,0.0082391372492187,-0.0093301141654915,125.9,11.0
2022-02-05 14:00:01,2022-02-06 14:00:01,1662.3276741678244,-3936.1591374219793,-5204.064465051684,5.92351676918844,4.629065356828189,-1.608299424292231,-0.0001239,-0.00018005,1440.0,-9.196238369699358,-7.552147519663777,2.225307892949786,0.0030824227793226,-0.008125314131834,-0.0106855520808775,123.6,14.0
2022-02-05 20:00:01,2022-02-06 22:00:00,5339.392796985575,3794.737744681944,-1543.0735068147292,-1.6128888922117546,4.66173129103642,5.910197944110136,-0.00038953,-0.00054968,1559.9833333333331,0.2846918318700773,-0.3846383094105476,-0.823668226680411,0.0007241687523442,0.0005140435154524,-0.0003697498509183,123.6,14.0
2022-02-06 14:00:01,2022-02-07 14:00:01,-5586.263089878248,-3326.521510061269,1729.8663646146151,1.0974073969583042,-4.897898341974352,-5.83957103747361,0.00017447,0.00023803,1440.0,2.224895311946966,-7.664597766442512,-9.309542203302271,0.0117576793829601,0.0068351848809022,-0.0038246735639511,127.2,6.0
2022-02-06 22:00:00,2022-02-07 22:00:00,765.643927969126,-4350.919618499888,-5080.688792967878,6.5026055520795,3.548344683822929,-2.0586124233560907,0.0015788,0.0022538,1440.0,-17.98903434646843,-10.150673627056676,5.326107848167339,0.0023939853423522,-0.015667344058492,-0.0184052913042584,127.2,6.0
2022-02-07 14:00:01,2022-02-08 14:00:01,-278.997551819333,4486.789152930392,4995.559261515356,-6.72663099872449,-2.9737292263460944,2.2909276185779546,-0.00031788,-0.00045164,1440.0,-4.287157883716702,-1.9051866596309992,1.3520654621061112,0.0002255800823656,-0.0038217775588771,-0.0040381464712142,123.1,4.0
2022-02-07 14:00:01,2022-02-08 14:00:01,-278.997551819333,4486.789152930392,4995.559261515356,-6.72663099872449,-2.9737292263460944,2.2909276185779546,-0.00031788,-0.00045164,1440.0,-4.287157883716702,-1.9051866596309992,1.3520654621061112,0.0002255800823656,-0.0038217775588771,-0.0040381464712142,123.1,4.0
2022-02-07 22:00:00,2022-02-08 20:00:01,2158.9207630490287,5099.658756658189,3810.4539047981207,-6.327980853710463,-0.5839437592239737,4.354687569111649,7.8569e-05,0.00010449,1320.0166666666669,10.544238150333058,1.170233611866024,-7.3081223288763795,0.0048305604395775,0.0110932869312678,0.008416066726598,123.1,4.0
2022-02-08 14:00:01,2022-02-09 14:00:01,6064.569554161987,1827.8423941278013,-2274.403496685469,0.5038939120430548,5.265230209042369,5.591849256749445,0.00017612,0.00024177,1440.0,-0.2678128435936742,-3.449936789845651,-3.993899413076633,0.0054699851948781,0.0016239899417689,-0.0021632127489601,125.9,2.0
2022-02-08 20:00:01,2022-02-09 20:00:01,5399.89031499963,-246.61194355296,-4011.972292398071,3.309907867452336,5.591555977879762,4.117322332708663,0.00025884,0.00035884,1440.0,-9.696628449777563,-16.336993366790665,-12.26064135798788,0.0206844508024293,-0.0009358291877434,-0.0155873219378008,125.9,2.0
2022-02-09 14:00:01,2022-02-10 14:00:01,-1168.6603239861554,-4617.579357362301,-4759.4940061263815,7.020721179239781,1.2052146352633637,-2.89377868514858,0.00014136,0.00019259,1440.0,0.432139899259937,0.0535721327387364,-0.0646651742972608,0.0002140492316762,0.0005497187093723,0.0003205570497799,118.0,21.0
2022-02-09 20:00:01,2022-02-10 22:00:00,6142.435105807634,768.7180291077623,-2642.318604156558,1.64902995975228,5.254919785091947,5.375339006083033,-3.2514e-05,-5.182e-05,1559.9833333333331,1.0690387128088332,3.724023506407661,3.670485775953239,-0.0054431771640415,-0.0005680280504636,0.0023071928955893,118.0,21.0
2022-02-10 14:00:01,2022-02-11 14:00:01,-6115.036232739656,-271.1755505435875,2787.4030508277256,-2.185362032555852,-5.168103645418475,-5.274927876043907,0.00011739,0.00015873,1440.0,-1.6332944025907636,-4.517608455392747,-4.526926296403417,0.0068091115361972,0.0001684600762432,-0.0032005241496504,113.1,19.0
2022-02-10 22:00:00,2022-02-11 22:31:06,6288.970286840669,2388.6228373046943,14.902970804072714,-1.6564384045939349,4.301610900283703,6.16941331252224,0.00065378,0.00092099,1471.1,4.344597273174259,-9.9967903316483,-14.899098870711931,0.0195399246345771,0.0070612347140617,-0.0002250602715525,113.1,19.0
2022-02-11 04:13:22,2022-02-12 06:00:00,6039.59944489574,-247.00884169670545,-2961.3775535271234,2.726456573031358,5.022810712172923,5.152616166057205,0.00018957,0.00026106,1546.6333333333334,-0.9029132826035492,-1.3916562987196244,-1.760319060549591,0.0024486840456141,2.7742884243231455e-05,-0.0011804100410088,113.1,19.0
2022-02-11 14:00:01,2022-02-12 13:45:55,6412.247952428599,2036.021062470897,8.73756314655526,-1.409788528761157,4.388484498322668,6.169301836614797,-0.00025975,-0.00037027,1425.9,1.631061340533961,-6.39423031705951,-8.736226624441086,0.01121081105432,0.0038491814169763,0.00036218753121,110.5,13.0
2022-02-11 22:31:06,2022-02-12 22:00:00,-5928.512805618821,719.6586438933568,3090.717415703809,-3.229562640412563,-4.838463708521355,-5.048229358308905,0.00018097,0.00024934,1408.9,16.062101782734317,25.018268354566885,26.473546555919256,-0.0396864169628683,0.0052384277639543,0.0215710908398509,110.5,13.0
2022-02-12 13:45:55,2022-02-13 12:00:00,-5216.517358047166,-3282.9147676686835,-2710.3987688999814,4.65919316720712,-3.0125055029528625,-5.329099738190477,-1.3993e-05,-2.586e-05,1334.0833333333333,1.524744990560066,-0.4661935471112883,-0.5284967808029251,0.0022357171022813,0.000974889862833,0.0002425797201439,105.4,14.0
2022-02-12 14:00:01,2022-02-13 14:00:01,5732.598536080064,-1250.1329988972475,-3297.619151659835,3.799674876404628,4.580364213227887,4.877762431807339,0.0012156,0.00172815,1440.0,-1.2374741313578852,-2.404887757693814,-2.6119337141872165,0.003439949903591,-0.0008695571864008,-0.0024453539192688,105.4,14.0
2022-02-12 22:00:00,2022-02-13 20:00:01,3901.679600746599,-2813.1145320792225,-4710.478465296923,6.148195813967987,3.5149708721638127,2.99707239867516,0.00051411,0.0007196,1320.0166666666669,-12.359687550870149,-6.996870821045377,-6.063177358795656,0.0103295634211413,-0.00729236641605,-0.0124304640409618,105.4,14.0
2022-02-13 12:00:00,2022-02-14 12:00:02,-3526.085707491143,3125.3448746550907,4794.1092951333485,-6.504175005545652,-3.029705414760348,-2.79970002648573,-0.00023639,-0.00033692,1440.0333333333333,1.1256778216252314,0.4448897109464269,0.526895001232333,-0.0007753152507961,0.0006519508527791,0.0011447947796279,106.5,7.0
2022-02-13 14:00:01,2022-02-14 12:00:02,-3527.636498233141,3124.482514292467,4793.26395846642,-6.503062786105769,-3.0307662859910605,-2.801447167203068,7.823e-05,0.00010371,1320.0166666666669,2.6764685636239847,1.3072500735702306,1.3722316681605662,-0.0018875346906792,0.0017128220834918,0.0028919354969656,106.5,7.0
2022-02-13 20:00:01,2022-02-14 20:00:01,-5807.899653600356,-2437.3645850502458,-2375.509177038066,3.825764160435977,-3.7335994996436894,-5.53494114343686,0.00057218,0.00080403,1440.0,-16.6364615645316,15.52185219028388,23.398729929144334,-0.0325481677771306,-0.0132725656287497,-0.0129907162049365,106.5,7.0
2022-02-14 12:00:02,2022-02-15 14:00:01,-4955.231009219964,2574.779857256269,3745.478908937792,-5.204714900353506,-3.5536707051774834,-4.427297336140993,7.261e-05,9.568e-05,1559.9833333333331,0.506701166478706,0.1052609034277338,0.3058379521689858,-0.0006348947109495,0.0001599118116257,0.0003158377910894,114.3,4.0
2022-02-14 14:00:01,2022-02-15 14:00:01,-4957.665421491766,2573.0334225378074,3743.265854657108,-5.201608929024512,-3.555329179464408,-4.429775714228463,0.00015454,0.00021093,1440.0,2.9411134382808086,1.851695621889576,2.5188922328525223,-0.0037408660399433,0.0018183860985505,0.0027942158785601,114.3,4.0
2022-02-15 14:00:01,2022-02-16 14:00:01,5053.286154320201,2526.505545968193,3643.159436294413,-5.080355522962976,3.5964816997692037,4.539055980289267,0.00013281,0.00018056,1440.0,2.2411886163326926,-1.3748214639804246,-1.8871270407494196,0.0030382404417386,0.0012653850414707,0.0020951026326043,102.9,9.0
2022-02-15 22:00:01,2022-02-16 22:00:00,-4244.50942304557,3312.043331770274,4027.130233603634,-5.963314114646972,-2.6526656775838044,-4.089747735682434,-0.00044447,-0.00062675,1439.9833333333331,-10.925431606633538,-5.01983305053318,-7.507244645367791,0.0103741968648458,-0.0081503256642485,-0.0096886775076239,102.9,9.0
