start_epoch,end_epoch,input_rx,input_ry,input_rz,input_vx,input_vy,input_vz,bstar,ndot,dt_minutes,f107,err_rx,err_ry,err_rz,err_vx,err_vy,err_vz
2023-11-25 07:13:56.208864,2023-11-26 05:29:19.014720,4903.472044966318,-4880.760059745044,-4.927341247496335,3.203587222665641,3.2235542828177746,6.08333281639198,0.00012401,1.686e-05,1335.3800976,176.4,2.696779144723223,2.4934687865188607,4.925677070076821,-0.004681672602532494,0.004620662951422716,-0.0002318168576476154
2023-11-25 23:07:46.862112,2023-11-26 22:58:35.180832,4627.659347939349,-5143.4738236696985,14.036261143192373,3.3649567175385524,3.0545316348459246,6.082919764285596,0.00016265,2.302e-05,1430.805312,180.2,-7.801465931870553,-6.99183093539159,-14.031676258037114,0.013059565261119843,-0.014306644864750417,2.674396769908327e-05
2023-11-26 05:29:19.014720,2023-11-27 03:44:45.393216,4553.079539604909,-5209.280162282959,25.102003348698183,3.4022466027737215,3.013290503995276,6.083008802512217,0.00038076,5.781e-05,1335.4396416000002,180.2,-14.05074632286778,-12.366535244012084,-25.10142844444179,0.022704047055881027,-0.02587048299210215,8.518075532126801e-05
2023-11-26 05:29:19.014720,2023-11-27 03:44:45.393216,4553.079539604909,-5209.280162282959,25.102003348698183,3.4022466027737215,3.013290503995276,6.083008802512217,0.00038076,5.781e-05,1335.4396416000002,180.2,-14.05074632286778,-12.366535244012084,-25.10142844444179,0.022704047055881027,-0.02587048299210215,8.518075532126801e-05
2023-11-26 22:58:35.180832,2023-11-27 22:49:22.465344,4204.048184339217,-5495.196079020978,-2.0049387921469854,3.6059274003074395,2.7660258563017184,6.0828999347933115,-8.9995e-05,-1.719e-05,1430.7880751999999,187.3,1.3127156543532692,1.6272157227649586,2.001586543464721,-0.00188880554287163,0.0026648511682223486,0.0005596901572904045
2023-11-27 03:44:45.393216,2023-11-28 02:00:08.157600,4138.376844671235,-5544.66310259308,-15.978989445347302,3.645912236864198,2.713279302830397,6.083013363205079,-0.0002899,-4.896e-05,1335.3794063999999,187.3,9.676672765942385,7.362478758405814,15.977283468543279,-0.013294451261929296,0.01768803619338355,0.00010730965444238905
2023-11-27 08:30:55.003392,2023-11-28 08:21:40.288608,4019.998880566121,-5631.056958306683,-19.631121616120428,3.704483321104374,2.6329579234649785,6.082930232594912,-0.00024481,-4.179e-05,1430.7547536,187.3,11.95406075424853,8.598452781327069,19.630969801184676,-0.015735635019596295,0.021878416879283158,3.828818660611688e-05
2023-11-28 02:00:08.157600,2023-11-29 03:26:18.988512,3680.583301837111,-5858.474245957883,9.823472649242968,3.8394790618045307,2.4315636564967895,6.083064030564414,0.00014326,1.993e-05,1526.1805152000002,254.6,-6.265660761137497,-3.9373209691939337,-9.825366025148709,0.0072562522253649675,-0.011293921479520908,-4.228260578553744e-05
2023-11-29 03:26:18.988512,2023-11-30 03:17:05.752896,3207.7173724201134,-6130.201845496386,0.8595417192711062,4.022781653079672,2.1147257043275993,6.082983333272547,0.00036126,5.466e-05,1430.7794064,170.6,0.012956745757037424,-0.05058010874745378,-0.8645034160460169,0.00016560429552914258,-0.0007136154211586643,8.668314897430918e-05
2023-11-29 03:26:18.988512,2023-11-30 03:17:05.752896,3207.7173724201134,-6130.201845496386,0.8595417192711062,4.022781653079672,2.1147257043275993,6.082983333272547,0.00036126,5.466e-05,1430.7794064,170.6,0.012956745757037424,-0.05058010874745378,-0.8645034160460169,0.00016560429552914258,-0.0007136154211586643,8.668314897430918e-05
