start_epoch,end_epoch,input_rx,input_ry,input_rz,input_vx,input_vy,input_vz,bstar,ndot,dt_minutes,err_rx,err_ry,err_rz,err_vx,err_vy,err_vz,date_only,DATE,Kp,F10.7_OBS
2022-01-11 20:00:01,2022-01-12 22:00:00,3622.410695760365,-3758.7473580049896,4112.840258766248,6.400889956595293,1.8834403088257337,-3.962115216210373,-0.0020449,-0.00918374,1559.9833333333331,18.105186489921834,1.024816416129852,-5.441136284372078,-0.0135389598160031,0.0065742922749312,-0.0053199504180079,2022-01-11,2022-01-11,2.0,100.0
2022-01-12 14:00:01,2022-01-13 14:00:01,-6363.381245913821,2022.2957846876548,-668.8957126113074,-1.9872121636025168,-4.222748642166472,6.113543244178168,-0.0022936,-0.00925089,1440.0,7.003889864269695,-2.2048965309363666,0.4859886192211888,-0.0020490110297493,-0.0047261764099184,0.0067107134825707,2022-01-12,2022-01-12,1.3,103.2
2022-01-12 22:00:00,2022-01-13 22:00:00,418.2605936561769,-4145.645882848954,5206.644704974715,7.547137981409479,-0.942951831019536,-1.3997542759802255,-0.0022722,-0.00876291,1440.0,3.982792771195705,-1.6567129867989934,0.7924084046417192,-0.0017838873720004,-0.0016629412524383,0.0030315524657111,2022-01-12,2022-01-12,1.3,103.2
2022-01-13 12:00:00,2022-01-14 12:00:00,6257.066155547343,-254.67736902124523,-2258.7286485393984,-1.815273038771232,5.012283200140529,-5.631059605655333,-0.002438,-0.00872161,1440.0,10.149709224321668,-11.253393745479144,10.32085779937097,0.0164285987322663,-0.0054805564208564,2.584649232417746e-07,2022-01-13,2022-01-13,1.0,105.5
2022-01-13 14:00:01,2022-01-14 14:00:01,-4249.245702206669,4007.2735400851807,-3288.500227397409,-5.639970866173517,-1.9533843889264928,4.864990105199939,-0.0026058,-0.0092223,1440.0,9.365438190386158,-1.3341721855399555,-2.448658595814777,-0.0075102063514931,0.0010014956541453,0.0017590327604466,2022-01-13,2022-01-13,1.0,105.5
2022-01-13 22:00:00,2022-01-14 20:00:01,-3375.371001647101,4291.524154880196,-3882.2069831500185,-6.332803942498451,-1.1041336490691247,4.245599343137453,-0.0026374,-0.00896739,1320.0166666666669,19.29634548065951,0.1296048328031247,-9.052175953637745,-0.0134930558290466,0.0111121417140893,-0.0081154360626252,2022-01-13,2022-01-13,1.0,105.5
2022-02-08 14:00:01,2022-02-09 14:00:01,6064.569554161987,1827.8423941278013,-2274.403496685469,0.5038939120430548,5.265230209042369,5.591849256749445,0.00017612,0.00024177,1440.0,-0.2678128435936742,-3.449936789845651,-3.993899413076633,0.0054699851948781,0.0016239899417689,-0.0021632127489601,2022-02-08,2022-02-08,2.0,123.1
2022-02-08 20:00:01,2022-02-09 20:00:01,5399.89031499963,-246.61194355296,-4011.972292398071,3.309907867452336,5.591555977879762,4.117322332708663,0.00025884,0.00035884,1440.0,-9.696628449777563,-16.336993366790665,-12.26064135798788,0.0206844508024293,-0.0009358291877434,-0.0155873219378008,2022-02-08,2022-02-08,2.0,123.1
2022-02-09 14:00:01,2022-02-10 14:00:01,-1168.6603239861554,-4617.579357362301,-4759.4940061263815,7.020721179239781,1.2052146352633637,-2.89377868514858,0.00014136,0.00019259,1440.0,0.432139899259937,0.0535721327387364,-0.0646651742972608,0.0002140492316762,0.0005497187093723,0.0003205570497799,2022-02-09,2022-02-09,2.0,125.9
2022-02-09 20:00:01,2022-02-10 22:00:00,6142.435105807634,768.7180291077623,-2642.318604156558,1.64902995975228,5.254919785091947,5.375339006083033,-3.2514e-05,-5.182e-05,1559.9833333333331,1.0690387128088332,3.724023506407661,3.670485775953239,-0.0054431771640415,-0.0005680280504636,0.0023071928955893,2022-02-09,2022-02-09,2.0,125.9
2022-02-15 14:00:01,2022-02-16 14:00:01,5053.286154320201,2526.505545968193,3643.159436294413,-5.080355522962976,3.5964816997692037,4.539055980289267,0.00013281,0.00018056,1440.0,2.2411886163326926,-1.3748214639804246,-1.8871270407494196,0.0030382404417386,0.0012653850414707,0.0020951026326043,2022-02-15,2022-02-15,2.0,114.3
2022-02-15 22:00:01,2022-02-16 22:00:00,-4244.50942304557,3312.043331770274,4027.130233603634,-5.963314114646972,-2.6526656775838044,-4.089747735682434,-0.00044447,-0.00062675,1439.9833333333331,-10.925431606633538,-5.01983305053318,-7.507244645367791,0.0103741968648458,-0.0081503256642485,-0.0096886775076239,2022-02-15,2022-02-15,2.0,114.3
2022-02-26 14:00:01,2022-02-27 14:00:01,3738.774132004015,1610.6259698975955,5358.431354132397,-3.7997023609285754,6.662838715382534,0.6479298435240579,-0.0060162,-0.00718072,1440.0,1.0338607359230991,-1.4060598008502438,0.0244268599171846,0.0009616417546243,4.406464749617811e-05,0.0019563288445906,2022-02-26,2022-02-26,0.7000000000000001,96.5
2022-02-26 22:00:00,2022-02-27 22:00:00,-2794.3812191939683,6040.253009940512,1060.898805679239,-4.640259981864247,-1.075587144669293,-6.041999439040096,-0.0061317,-0.00716394,1440.0,1.2554364440043173,0.3677856768608762,2.384528611658425,-0.0011530088535609,0.0025027713866427,0.0006758158788118,2022-02-26,2022-02-26,0.7000000000000001,96.5
2022-03-02 14:00:01,2022-03-03 14:00:01,39.33733399723848,-6455.926477824533,-1995.695534446501,4.823364876225404,-1.7332477971208804,5.7217502748946565,-0.007723,-0.00716114,1440.0,-0.7108734695165779,0.6181129455972041,-1.4426169035614294,0.0002853721773004,-0.001924465820571,-0.0005387254154847,2022-03-02,2022-03-02,1.7000000000000002,109.5
